rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
371,Łukasz Piszczek,pl POL,DF,Dortmund,35,1985,5.1,10,7,6,4,0,5,12,7,5,1,4,5,15,12,0,Matches
372,Marvin Plattenhardt,de GER,DF,Hertha BSC,28,1992,11.9,15,10,6,7,2,5,9,4,9,1,8,1,16,19,1,Matches
373,Alassane Pléa,fr FRA,FW,Gladbach,27,1993,20.0,19,9,4,10,5,5,20,15,1,0,1,5,24,7,0,Matches
374,Joel Pohjanpalo,fi FIN,FW,Union Berlin,25,1994,9.5,5,1,0,3,2,1,6,5,1,0,1,1,6,12,0,Matches
375,Joel Pohjanpalo,fi FIN,MF,Leverkusen,25,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Marin Pongračić,hr CRO,DF,Wolfsburg,22,1997,6.4,13,9,9,3,1,6,8,2,12,5,7,11,24,27,0,Matches
377,Stefan Posch,at AUT,DF,Hoffenheim,23,1997,23.5,52,24,29,17,6,27,47,20,27,8,19,37,89,73,1,Matches
378,Yussuf Poulsen,dk DEN,FW,RB Leipzig,26,1994,15.0,10,6,1,6,3,1,17,16,16,0,16,6,16,13,0,Matches
379,Manuel Prietl,at AUT,MF,Arminia,28,1991,28.0,65,44,33,28,4,12,73,61,34,7,27,45,110,24,0,Matches
380,Grischa Prömel,de GER,MF,Union Berlin,25,1995,20.2,39,23,14,23,2,18,34,16,20,2,18,24,63,22,0,Matches
381,Robin Quaison,se SWE,"FW,MF",Mainz 05,26,1993,16.4,14,6,3,6,5,7,14,7,10,0,10,13,27,10,0,Matches
382,Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,24,1996,6.8,5,3,2,2,1,1,5,4,1,0,1,2,7,1,0,Matches
383,Benito Raman,be BEL,"FW,MF",Schalke 04,25,1994,13.8,19,13,11,6,2,6,29,23,11,0,11,5,24,5,0,Matches
384,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24,1996,16.2,24,12,11,11,2,12,23,11,7,0,7,4,28,6,0,Matches
385,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,19,2001,1.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches
386,Reinier,br BRA,"MF,FW",Dortmund,18,2002,2.9,9,4,6,1,2,2,4,2,4,1,3,2,11,0,0,Matches
387,Rocco Reitz,de GER,MF,Gladbach,18,2002,0.7,3,2,0,3,0,2,2,0,3,1,2,1,4,1,0,Matches
388,Marco Reus,de GER,"MF,FW",Dortmund,31,1989,25.3,33,16,9,16,8,9,33,24,22,2,20,14,47,13,0,Matches
389,Elvis Rexhbeçaj,xk KVX,"MF,FW",Köln,22,1997,20.4,53,32,17,27,9,19,53,34,32,7,25,26,79,18,0,Matches
390,Gio Reyna,us USA,"MF,FW",Dortmund,17,2002,22.0,24,13,9,8,7,9,25,16,14,1,13,10,34,11,0,Matches
391,Chris Richards,us USA,DF,Hoffenheim,20,2000,10.5,19,8,12,6,1,10,16,6,13,4,9,21,40,40,1,Matches
392,Chris Richards,us USA,DF,Bayern Munich,20,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Matches
393,Marco Richter,de GER,"FW,MF",Augsburg,22,1997,15.7,17,9,3,12,2,7,23,16,10,0,10,6,23,9,0,Matches
394,Marc Roca,es ESP,MF,Bayern Munich,23,1996,2.0,2,2,0,0,2,0,4,4,4,1,3,2,4,1,0,Matches
395,Sebastian Rode,de GER,MF,Eint Frankfurt,29,1990,18.1,44,25,21,16,7,14,46,32,30,3,27,47,91,18,0,Matches
396,Jérôme Roussillon,fr FRA,DF,Wolfsburg,27,1993,13.7,24,12,14,8,2,11,20,9,10,1,9,19,43,28,0,Matches
397,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,30,1990,18.6,35,26,15,15,5,16,45,29,24,4,20,13,48,21,1,Matches
398,Sebastian Rudy,de GER,DF,Schalke 04,30,1990,2.0,4,2,2,0,2,4,7,3,6,4,2,1,5,4,0,Matches
399,Georginio Rutter,fr FRA,FW,Hoffenheim,18,2002,2.7,4,4,2,2,0,1,2,1,2,0,2,0,4,2,0,Matches
400,Julian Ryerson,no NOR,"DF,MF",Union Berlin,22,1997,11.9,22,15,4,14,4,12,15,3,13,0,13,11,33,17,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Frederik Rønnow,dk DEN,GK,Schalke 04,27,1992,10.5,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,Matches
402,Victor Sá,br BRA,FW,Wolfsburg,26,1994,5.2,9,6,2,6,1,6,11,5,11,0,11,8,17,2,0,Matches
403,Marcel Sabitzer,at AUT,MF,RB Leipzig,26,1994,22.5,29,21,12,16,1,12,37,25,7,2,5,35,64,27,0,Matches
404,Roland Sallai,hu HUN,"MF,FW",Freiburg,23,1997,18.5,18,14,7,9,2,5,13,8,11,1,10,11,29,8,0,Matches
405,Lazar Samardzic,rs SRB,MF,RB Leipzig,18,2002,2.2,10,7,4,6,0,5,13,8,6,0,6,2,12,1,0,Matches
406,Diadie Samassékou,ml MLI,MF,Hoffenheim,24,1996,28.5,71,41,22,42,7,33,90,57,41,12,29,78,149,50,0,Matches
407,Jadon Sancho,eng ENG,"FW,MF",Dortmund,20,2000,22.9,18,11,4,10,4,7,16,9,20,1,19,16,34,9,0,Matches
408,Leroy Sané,de GER,"FW,MF",Bayern Munich,24,1996,20.1,18,10,2,10,6,13,30,17,23,1,22,9,27,8,1,Matches
409,Salif Sané,sn SEN,DF,Schalke 04,29,1990,11.9,17,9,9,7,1,13,23,10,25,13,12,25,42,66,0,Matches
410,Mohamed Sankoh,nl NED,MF,Stuttgart,16,2003,0.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches
411,Baptiste Santamaria,fr FRA,MF,Freiburg,25,1995,24.5,51,38,19,24,8,20,54,34,36,7,29,52,103,34,1,Matches
412,Josh Sargent,us USA,"FW,MF",Werder Bremen,20,2000,27.8,32,19,13,13,6,13,27,14,39,4,35,17,49,36,0,Matches
413,Bouna Sarr,sn SEN,DF,Bayern Munich,28,1992,5.0,9,8,4,3,2,3,6,3,7,0,7,10,19,7,1,Matches
414,Patrik Schick,cz CZE,FW,Leverkusen,24,1996,20.7,7,2,0,5,2,1,4,3,5,2,3,3,10,20,0,Matches
415,Sven Schipplock,de GER,"FW,MF",Arminia,31,1988,8.3,15,8,7,6,2,6,27,21,13,2,11,6,21,8,0,Matches
416,Xaver Schlager,at AUT,MF,Wolfsburg,22,1997,29.2,66,40,20,38,8,22,68,46,50,6,44,54,120,38,0,Matches
417,Keven Schlotterbeck,de GER,DF,Freiburg,23,1997,18.4,31,10,16,15,0,10,23,13,26,18,8,36,67,89,2,Matches
418,Nico Schlotterbeck,de GER,DF,Union Berlin,20,1999,14.3,34,19,14,19,1,18,28,10,13,6,7,31,65,29,1,Matches
419,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,30,1990,26.6,37,19,17,13,7,16,30,14,26,10,16,28,65,38,0,Matches
420,Romano Schmid,at AUT,"MF,FW",Werder Bremen,20,2000,13.1,22,16,8,10,4,8,35,27,21,0,21,8,30,6,0,Matches
421,Benno Schmitz,de GER,DF,Köln,25,1994,4.6,14,7,6,7,1,7,13,6,8,2,6,6,20,7,0,Matches
422,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,26,1994,10.5,11,9,3,7,1,1,6,5,15,1,14,6,17,6,0,Matches
423,Nico Schulz,de GER,DF,Dortmund,27,1993,6.8,9,6,4,3,2,2,11,9,12,4,8,6,15,10,0,Matches
424,Alexander Schwolow,de GER,GK,Hertha BSC,28,1992,26.0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,Matches
425,Christopher Scott,de GER,"MF,FW",Bayern Munich,18,2002,0.4,2,1,0,1,1,2,2,0,0,0,0,0,2,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Davie Selke,de GER,FW,Werder Bremen,25,1995,9.0,3,2,1,1,1,0,6,6,3,2,1,1,4,7,0,Matches
427,Suat Serdar,de GER,MF,Schalke 04,23,1997,21.7,55,35,18,33,4,17,52,35,29,4,25,23,78,21,0,Matches
428,Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,20,2000,17.5,47,25,26,13,8,15,34,19,26,3,23,30,77,46,0,Matches
429,Nils Seufert,de GER,"MF,FW",Arminia,23,1997,3.8,12,9,2,5,5,2,8,6,3,1,2,5,17,6,0,Matches
430,Tim Siersleben,de GER,DF,Wolfsburg,20,2000,0.4,2,2,2,0,0,1,1,0,1,0,1,0,2,0,0,Matches
431,André Silva,pt POR,FW,Eint Frankfurt,24,1995,30.7,11,2,0,7,4,6,13,7,11,1,10,3,14,15,0,Matches
432,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,29,1991,0.6,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,Matches
433,Daley Sinkgraven,nl NED,DF,Leverkusen,25,1995,17.4,32,17,13,16,3,18,35,17,22,5,17,23,55,23,0,Matches
434,Tobias Sippel,de GER,GK,Gladbach,32,1988,3.8,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,Matches
435,Ellyes Skhiri,tn TUN,MF,Köln,25,1995,30.9,83,48,44,31,8,33,65,32,49,13,36,82,165,38,2,Matches
436,Robert Skov,dk DEN,"FW,MF",Hoffenheim,24,1996,12.9,19,10,9,7,3,7,16,9,9,2,7,15,34,10,1,Matches
437,Steven Skrzybski,de GER,"FW,DF",Schalke 04,27,1992,4.7,5,4,0,5,0,1,7,6,13,1,12,5,10,1,1,Matches
438,Yann Sommer,ch SUI,GK,Gladbach,31,1988,30.1,1,1,1,0,0,1,1,0,0,0,0,2,3,9,2,Matches
439,Borna Sosa,hr CRO,"DF,FW",Stuttgart,22,1998,22.7,14,10,6,6,2,8,25,17,23,4,19,31,45,74,0,Matches
440,Cebio Soukou,bj BEN,"FW,MF",Arminia,27,1992,5.1,12,8,5,5,2,6,11,5,3,0,3,3,15,4,0,Matches
441,Djibril Sow,ch SUI,MF,Eint Frankfurt,23,1997,24.2,58,33,19,32,7,18,41,23,31,8,23,51,109,17,0,Matches
442,Jerry St. Juste,nl NED,DF,Mainz 05,23,1996,32.0,65,38,37,26,2,20,36,16,46,27,19,64,129,82,1,Matches
443,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,29,1990,21.7,45,29,24,18,3,15,37,22,42,14,28,49,94,45,1,Matches
444,Josip Stanišić,hr CRO,DF,Bayern Munich,20,2000,1.0,2,2,1,1,0,1,1,0,3,0,3,2,4,2,0,Matches
445,Niklas Stark,de GER,"DF,MF",Hertha BSC,25,1995,31.0,49,28,20,27,2,13,31,18,43,16,27,42,91,101,0,Matches
446,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,28,1991,17.4,24,15,6,12,6,13,24,11,21,2,19,22,46,15,0,Matches
447,Pascal Stenzel,de GER,DF,Stuttgart,24,1996,14.2,33,14,15,17,1,22,50,28,19,4,15,26,59,39,1,Matches
448,Lars Stindl,de GER,"MF,FW",Gladbach,31,1988,21.8,24,17,3,16,5,7,32,25,26,3,23,13,37,14,0,Matches
449,Kevin Stöger,at AUT,"MF,FW",Mainz 05,26,1993,6.0,12,6,2,9,1,5,16,11,5,0,5,6,18,4,0,Matches
450,Tobias Strobl,de GER,MF,Augsburg,30,1990,20.5,21,10,12,9,0,10,30,20,21,8,13,28,49,27,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Marek Suchý,cz CZE,DF,Augsburg,32,1988,3.4,4,2,1,3,0,1,2,1,3,3,0,4,8,9,0,Matches
452,Niklas Süle,de GER,DF,Bayern Munich,24,1995,16.7,32,21,15,14,3,13,21,8,24,12,12,21,53,36,1,Matches
453,Ádám Szalai,hu HUN,FW,Mainz 05,32,1987,8.1,7,6,3,2,2,2,8,6,4,1,3,2,9,4,0,Matches
454,Frederik Sørensen,dk DEN,DF,Köln,28,1992,1.1,2,1,0,2,0,1,1,0,2,0,2,0,2,0,0,Matches
455,Alexander Sørloth,no NOR,FW,RB Leipzig,24,1995,16.0,7,5,0,5,2,2,14,12,13,2,11,3,10,13,0,Matches
456,Jonathan Tah,de GER,DF,Leverkusen,24,1996,24.7,30,17,19,9,2,11,21,10,19,12,7,33,63,89,1,Matches
457,Edmond Tapsoba,bf BFA,DF,Leverkusen,21,1999,29.5,54,28,35,18,1,21,45,24,55,29,26,48,102,96,0,Matches
458,Niklas Tauer,de GER,"MF,DF",Mainz 05,19,2001,0.8,1,1,0,1,0,1,2,1,3,1,2,3,4,1,0,Matches
459,Lino Tempelmann,de GER,MF,Freiburg,21,1999,3.0,5,3,2,2,1,0,4,4,6,1,5,2,7,6,0,Matches
460,Cedric Teuchert,de GER,"FW,MF",Union Berlin,23,1997,8.4,7,5,2,4,1,3,16,13,12,0,12,5,12,6,0,Matches
461,Malick Thiaw,de GER,DF,Schalke 04,18,2001,16.1,42,27,24,17,1,15,26,11,17,12,5,33,75,70,0,Matches
462,Jan Thielmann,de GER,"FW,MF",Köln,18,2002,11.4,11,6,1,8,2,5,9,4,10,1,9,9,20,2,0,Matches
463,Erik Thommy,de GER,"MF,DF",Stuttgart,25,1994,3.5,3,1,0,3,0,0,3,3,3,0,3,3,6,4,0,Matches
464,Marcus Thuram,fr FRA,"FW,MF",Gladbach,22,1997,19.2,24,14,9,10,5,10,23,13,27,4,23,15,39,13,1,Matches
465,Steffen Tigges,de GER,"FW,DF",Dortmund,22,1998,0.6,4,4,0,1,3,2,3,1,1,0,1,0,4,1,0,Matches
466,Guus Til,nl NED,FW,Freiburg,22,1997,1.4,4,3,2,1,1,2,3,1,2,0,2,2,6,2,0,Matches
467,Corentin Tolisso,fr FRA,MF,Bayern Munich,25,1994,8.7,19,19,4,11,4,9,29,20,15,2,13,6,25,8,0,Matches
468,Ömer Toprak,tr TUR,DF,Werder Bremen,31,1989,21.6,23,16,15,6,2,12,24,12,27,16,11,36,59,115,1,Matches
469,Jordan Torunarigha,de GER,DF,Hertha BSC,22,1997,10.8,7,4,7,0,0,5,8,3,8,2,6,15,22,54,1,Matches
470,Almamy Touré,ml MLI,DF,Eint Frankfurt,24,1996,7.8,18,12,8,7,3,10,14,4,5,1,4,8,26,22,0,Matches
471,Lucas Tousart,fr FRA,MF,Hertha BSC,23,1997,23.2,33,18,16,15,2,13,27,14,33,6,27,40,73,52,0,Matches
472,Ibrahima Traoré,gn GUI,"FW,DF",Gladbach,32,1988,1.1,4,1,1,2,1,0,0,0,2,0,2,0,4,0,0,Matches
473,Kevin Trapp,de GER,GK,Eint Frankfurt,30,1990,33.0,0,0,0,0,0,0,1,1,1,0,1,3,3,11,3,Matches
474,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,33,1987,28.6,50,25,28,18,4,28,54,26,32,7,25,50,100,99,0,Matches
475,Tuta,br BRA,DF,Eint Frankfurt,21,1999,16.2,35,20,22,13,0,24,43,19,19,2,17,29,64,53,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Dayot Upamecano,fr FRA,DF,RB Leipzig,21,1998,25.9,37,30,18,19,0,14,20,6,25,14,11,33,70,74,2,Matches
477,Mark Uth,de GER,"FW,MF",Schalke 04,28,1991,16.6,25,13,13,10,2,5,23,18,21,0,21,5,30,10,0,Matches
478,Ruben Vargas,ch SUI,"MF,FW",Augsburg,21,1998,17.9,18,12,6,9,3,1,16,15,26,2,24,18,36,27,0,Matches
479,Miloš Veljković,rs SRB,DF,Werder Bremen,24,1995,19.1,24,14,17,6,1,15,31,16,22,9,13,29,53,94,1,Matches
480,Michel Vlap,nl NED,"MF,FW",Arminia,23,1997,4.1,1,1,0,1,0,0,8,8,4,0,4,5,6,3,0,Matches
481,Andreas Voglsammer,de GER,"FW,MF",Arminia,28,1992,11.1,12,8,6,6,0,8,17,9,11,0,11,3,15,11,0,Matches
482,Kevin Vogt,de GER,DF,Hoffenheim,28,1991,20.5,18,12,11,6,1,12,21,9,21,12,9,16,34,71,0,Matches
483,Wout Weghorst,nl NED,FW,Wolfsburg,27,1992,32.7,13,8,2,8,3,4,20,16,17,3,14,4,17,26,0,Matches
484,Mitchell Weiser,de GER,DF,Leverkusen,26,1994,2.5,4,1,1,2,1,2,4,2,1,0,1,3,7,4,0,Matches
485,Wendell,br BRA,DF,Leverkusen,27,1993,16.2,53,35,27,18,8,23,49,26,26,3,23,25,78,39,1,Matches
486,Oscar Wendt,se SWE,DF,Gladbach,34,1985,13.9,12,6,2,9,1,4,12,8,18,4,14,14,26,23,0,Matches
487,William,br BRA,"MF,FW",Wolfsburg,25,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
488,William,br BRA,"DF,FW",Schalke 04,25,1995,5.3,14,10,10,4,0,5,15,10,16,5,11,11,25,15,1,Matches
489,Marten Winkler,de GER,FW,Hertha BSC,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
490,Florian Wirtz,de GER,MF,Leverkusen,17,2003,24.7,35,18,8,22,5,11,37,26,27,1,26,9,44,8,0,Matches
491,Axel Witsel,be BEL,MF,Dortmund,31,1989,12.6,18,12,6,11,1,8,16,8,13,3,10,22,40,13,0,Matches
492,Hannes Wolf,at AUT,"MF,FW",Gladbach,21,1999,15.3,26,13,8,10,8,8,36,28,18,1,17,9,35,4,0,Matches
493,Marius Wolf,de GER,"MF,DF",Köln,25,1995,28.3,35,19,19,13,3,13,38,25,29,3,26,28,63,47,1,Matches
494,Nick Woltemade,de GER,"MF,FW",Werder Bremen,18,2002,1.6,3,2,1,1,1,2,4,2,1,0,1,0,3,0,0,Matches
495,Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,20,1999,9.1,9,5,1,6,2,2,11,9,8,1,7,11,20,11,0,Matches
496,Joscha Wosz,de GER,DF,RB Leipzig,18,2002,0.4,1,1,1,0,0,0,0,0,1,0,1,1,2,0,0,Matches
497,Reinhold Yabo,de GER,"MF,FW",Arminia,28,1992,7.2,5,2,2,2,1,2,9,7,6,1,5,4,9,1,0,Matches
498,Amin Younes,de GER,MF,Eint Frankfurt,26,1993,15.5,25,14,8,10,7,6,32,26,19,1,18,13,38,4,0,Matches
499,Dan-Axel Zagadou,fr FRA,DF,Dortmund,21,1999,3.1,2,2,2,0,0,0,0,0,3,2,1,6,8,13,0,Matches
500,Denis Zakaria,ch SUI,"MF,DF",Gladbach,23,1996,15.8,30,15,12,15,3,11,20,9,20,7,13,23,53,29,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
501,Deyovaisio Zeefuik,nl NED,"DF,FW",Hertha BSC,22,1998,10.1,13,9,8,3,2,8,19,11,15,3,12,12,25,36,0,Matches
502,Robin Zentner,de GER,GK,Mainz 05,25,1994,31.0,1,1,1,0,0,1,3,2,0,0,0,3,4,9,2,Matches
503,Ron-Robert Zieler,de GER,GK,Köln,31,1989,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
504,Joshua Zirkzee,nl NED,FW,Bayern Munich,19,2001,1.0,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,Matches
505,Steven Zuber,ch SUI,"DF,MF",Eint Frankfurt,28,1991,6.5,24,12,8,13,3,8,16,8,4,1,3,4,28,1,0,Matches
