rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
703,Kosi Thompson,ca CAN,"DF,MF",Toronto FC,19,2003,18.0,1,0,0,6,23,0,18,30,16,0,0,0,68,18,28,39.1,Matches
704,Tommy Thompson,us USA,DF,SJ Earthquakes,26,1995,14.7,1,0,0,9,19,1,17,21,14,0,0,0,84,8,10,44.4,Matches
705,Anton Tinnerholm,se SWE,"DF,MF",NYCFC,30,1991,6.4,2,0,0,8,7,1,14,1,4,0,0,0,22,3,1,75.0,Matches
706,John Tolkin,us USA,"DF,MF",NY Red Bulls,19,2002,30.5,7,0,0,28,44,2,96,73,56,1,0,0,182,24,39,38.1,Matches
707,Nouhou Tolo,cm CMR,DF,Seattle Sounders,24,1997,27.8,5,0,0,24,31,4,61,43,30,0,2,0,186,26,24,52.0,Matches
708,Facundo Torres,uy URU,"FW,MF",Orlando City,21,2000,28.7,1,0,0,12,65,5,94,12,25,0,0,0,181,16,19,45.7,Matches
709,Jairo Torres,mx MEX,"FW,MF",Chicago Fire,21,2000,7.6,1,0,0,7,16,2,23,3,5,0,0,0,37,6,20,23.1,Matches
710,Joaquín Torres,ar ARG,"MF,FW",CF Montréal,25,1997,14.6,3,0,0,12,30,3,39,3,3,0,0,0,65,1,4,20.0,Matches
711,Dantouma Toure,gn GUI,"FW,MF",Colorado Rapids,17,2004,0.4,1,0,0,3,0,0,2,1,0,0,0,0,3,1,0,100.0,Matches
712,Mason Toye,us USA,FW,CF Montréal,23,1998,8.1,1,0,0,9,6,6,13,3,1,0,0,0,13,5,12,29.4,Matches
713,Wil Trapp,us USA,MF,Minnesota Utd,29,1993,23.6,11,0,0,34,13,0,8,39,39,0,2,0,136,15,28,34.9,Matches
714,Miguel Trauco,pe PER,DF,SJ Earthquakes,29,1992,1.5,0,0,0,3,1,0,5,5,1,0,0,0,10,1,0,100.0,Matches
715,Danny Trejo,us USA,FW,LAFC,23,1998,0.5,0,0,0,0,0,0,5,0,1,0,0,0,1,0,3,0.0,Matches
716,Auston Trusty,us USA,DF,Colorado Rapids,23,1998,16.0,5,1,1,18,7,2,9,21,18,0,0,0,85,30,19,61.2,Matches
717,Niko Tsakiris,us USA,MF,SJ Earthquakes,16,2005,4.1,1,0,0,3,3,0,4,3,5,0,0,0,18,2,1,66.7,Matches
718,Bill Tuiloma,nz NZL,DF,Portland Timbers,26,1995,25.1,6,1,1,27,14,0,6,32,11,0,0,1,131,65,40,61.9,Matches
719,Matt Turner,us USA,GK,NE Revolution,27,1994,5.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
720,Ema Twumasi,gh GHA,DF,FC Dallas,24,1997,23.4,6,0,0,27,9,0,33,20,29,0,0,0,145,16,22,42.1,Matches
721,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,20,2001,8.7,0,0,0,9,30,1,25,6,5,0,0,0,38,3,12,20.0,Matches
722,Mikael Uhre,dk DEN,FW,Philadelphia Union,27,1994,18.0,1,0,0,16,34,11,15,2,5,3,0,0,35,31,55,36.0,Matches
723,Þorleifur Úlfarsson,is ISL,FW,Houston Dynamo,21,2000,13.4,3,0,0,9,15,1,6,4,6,0,0,0,35,17,36,32.1,Matches
724,Victor Ulloa,us USA,"MF,DF",Inter Miami,29,1992,4.1,0,0,0,7,7,0,2,3,7,0,0,0,28,5,5,50.0,Matches
725,Maximiliano Urruti,ar ARG,FW,Austin,30,1991,24.3,6,0,0,29,27,11,11,8,13,0,0,0,75,4,15,21.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
726,Júnior Urso,br BRA,"MF,FW",Orlando City,32,1989,28.4,7,0,0,42,64,0,9,22,23,0,0,0,131,30,27,52.6,Matches
727,Jhojan Valencia,co COL,MF,Austin,25,1996,5.2,5,0,0,21,5,0,1,5,4,0,0,0,45,5,4,55.6,Matches
728,Zarek Valentin,pr PUR,DF,Houston Dynamo,30,1991,4.1,0,0,0,2,2,0,5,5,3,0,0,0,14,1,2,33.3,Matches
729,Gustavo Vallecilla,ec ECU,DF,Colorado Rapids,22,1999,6.3,4,2,1,13,2,1,1,5,4,0,1,0,28,10,4,71.4,Matches
730,José Van Rankin,mx MEX,DF,Portland Timbers,28,1993,21.3,10,2,2,35,9,1,34,29,22,0,0,0,95,19,16,54.3,Matches
731,Kerwin Vargas,co COL,"FW,MF",Charlotte,20,2002,7.0,0,0,0,8,12,1,48,1,8,0,0,0,28,1,9,10.0,Matches
732,Obed Vargas,mx MEX,"MF,FW",Seattle Sounders,16,2005,9.5,5,0,0,10,27,0,2,4,11,0,0,0,36,5,4,55.6,Matches
733,Indiana Vassilev,us USA,"FW,MF",Inter Miami,20,2001,11.8,3,0,0,16,25,1,9,1,6,0,0,0,47,4,17,19.0,Matches
734,Brandon Vazquez,us USA,FW,FC Cincinnati,23,1998,30.4,1,0,0,41,53,21,11,1,6,1,0,0,70,93,109,46.0,Matches
735,Víctor Vázquez,es ESP,"MF,FW",LA Galaxy,35,1987,12.9,4,0,0,14,12,0,66,8,3,0,0,0,62,3,3,50.0,Matches
736,Carlos Vela,mx MEX,"FW,MF",LAFC,32,1989,25.8,2,0,0,28,43,13,155,4,11,1,0,0,82,14,27,34.1,Matches
737,Alan Velasco,ar ARG,FW,FC Dallas,19,2002,21.4,7,0,0,28,53,6,46,17,12,0,0,0,98,5,13,27.8,Matches
738,Matías Vera,ar ARG,MF,Houston Dynamo,26,1995,24.3,8,1,1,35,16,0,1,22,32,0,0,1,123,9,14,39.1,Matches
739,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,22,1999,30.7,5,0,0,22,10,1,2,33,30,1,3,0,112,49,45,52.1,Matches
740,Pedro Vite,ec ECU,"MF,FW",Vancouver W'caps,19,2002,13.3,2,0,0,10,23,4,24,8,9,0,0,0,71,3,9,25.0,Matches
741,Robert Voloder,ba BIH,DF,Sporting KC,20,2001,8.0,2,1,1,5,5,0,2,12,8,0,0,0,52,9,5,64.3,Matches
742,Giacomo Vrioni,al ALB,FW,NE Revolution,23,1998,2.8,1,0,0,8,7,0,0,1,1,1,0,0,6,2,10,16.7,Matches
743,Nikola Vujnović,me MNE,FW,Sporting KC,25,1997,3.7,0,0,0,3,4,2,1,0,0,0,0,0,8,10,19,34.5,Matches
744,Kai Wagner,de GER,DF,Philadelphia Union,24,1997,32.8,6,1,1,39,24,0,311,55,30,0,2,0,196,38,14,73.1,Matches
745,Anton Walkes,eng ENG,DF,Charlotte,24,1997,20.1,1,0,0,6,3,0,6,15,12,0,0,1,106,24,29,45.3,Matches
746,Rémi Walter,fr FRA,MF,Sporting KC,26,1995,33.0,3,0,0,18,20,0,47,32,24,0,0,0,249,29,25,53.7,Matches
747,Victor Wanyama,ke KEN,MF,CF Montréal,30,1991,29.3,8,0,0,50,65,0,0,28,33,0,0,0,228,52,27,65.8,Matches
748,Collen Warner,us USA,MF,Colorado Rapids,33,1988,7.1,3,0,0,12,7,0,2,6,8,0,0,0,52,12,6,66.7,Matches
749,Taylor Washington,us USA,"DF,MF",Nashville SC,28,1993,6.7,3,0,0,5,3,0,50,9,2,0,0,0,20,8,4,66.7,Matches
750,Joel Waterman,ca CAN,DF,CF Montréal,26,1996,29.7,12,0,0,29,21,0,6,36,17,0,2,1,212,32,19,62.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
751,Quentin Westberg,us USA,GK,Toronto FC,35,1986,10.0,1,0,0,0,2,0,0,0,1,0,0,0,20,1,0,100.0,Matches
752,Brian White,us USA,FW,Vancouver W'caps,25,1996,18.5,1,0,0,27,12,10,6,2,11,0,0,0,39,58,76,43.3,Matches
753,Caleb Wiley,us USA,"DF,FW",Atlanta Utd,17,2004,16.6,1,0,0,18,9,1,47,21,21,0,1,0,72,11,12,47.8,Matches
754,Derrick Williams,ie IRL,DF,LA Galaxy,29,1993,23.9,7,0,0,23,16,1,3,22,10,0,3,0,134,39,19,67.2,Matches
755,Josh Williams,us USA,DF,Columbus Crew,33,1988,15.9,2,0,0,5,7,1,0,30,6,0,0,0,91,44,24,64.7,Matches
756,Thomas Williams,us USA,DF,Orlando City,17,2004,2.0,1,0,0,7,0,0,0,1,0,0,0,0,5,4,7,36.4,Matches
757,Eryk Williamson,us USA,MF,Portland Timbers,24,1997,12.9,8,0,0,27,21,0,34,13,12,1,0,0,72,7,8,46.7,Matches
758,Joe Willis,us USA,GK,Nashville SC,33,1988,32.0,0,0,0,1,3,0,0,2,0,0,1,0,31,7,0,100.0,Matches
759,Danny Wilson,sct SCO,DF,Colorado Rapids,30,1991,23.3,7,0,0,21,10,1,0,12,16,0,0,0,99,70,30,70.0,Matches
760,Owen Wolff,us USA,"FW,MF",Austin,17,2004,10.1,1,0,0,18,16,1,11,15,11,0,0,0,40,4,17,19.0,Matches
761,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,18,2003,2.8,0,0,0,2,5,1,4,2,2,0,0,0,13,1,0,100.0,Matches
762,Bobby Wood,us USA,FW,Real Salt Lake,29,1992,10.9,0,0,0,13,19,4,2,2,5,0,0,0,28,25,31,44.6,Matches
763,Darren Yapi,us USA,"FW,MF",Colorado Rapids,17,2004,1.9,2,0,0,6,2,1,2,0,3,0,0,0,7,11,6,64.7,Matches
764,William Yarbrough,us USA,GK,Colorado Rapids,32,1989,33.5,4,0,0,2,3,0,0,1,0,0,2,0,55,6,0,100.0,Matches
765,Dru Yearwood,eng ENG,MF,NY Red Bulls,21,2000,17.2,6,1,1,25,11,0,3,24,24,0,0,0,180,13,10,56.5,Matches
766,Steffen Yeates,tt TRI,"DF,MF",Toronto FC,22,2000,0.4,0,0,0,1,1,0,0,0,1,0,0,0,3,1,0,100.0,Matches
767,Yaw Yeboah,gh GHA,FW,Columbus Crew,24,1997,8.8,1,0,0,8,14,4,13,2,11,0,0,0,35,5,8,38.5,Matches
768,DeAndre Yedlin,us USA,DF,Inter Miami,28,1993,33.2,6,0,0,36,18,6,70,41,32,1,0,0,145,24,22,52.2,Matches
769,Griffin Yow,us USA,"MF,DF",D.C. United,19,2002,3.0,1,0,0,10,8,1,6,0,3,0,0,0,17,0,3,0.0,Matches
770,Jackson Yueill,us USA,"MF,DF",SJ Earthquakes,24,1997,29.9,6,0,0,29,27,0,14,28,18,0,2,0,180,12,16,42.9,Matches
771,Abdoul Zanne,ci CIV,FW,D.C. United,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
772,Gyasi Zardes,us USA,FW,Colorado Rapids,30,1991,22.9,1,0,0,12,33,13,7,0,5,0,0,0,58,50,69,42.0,Matches
773,Gyasi Zardes,us USA,FW,Columbus Crew,30,1991,2.3,0,0,0,2,7,1,2,0,3,0,0,0,6,7,7,50.0,Matches
774,Eriq Zavaleta,sv SLV,"DF,MF",LA Galaxy,29,1992,2.3,1,0,0,1,0,0,0,3,0,0,0,0,5,4,4,50.0,Matches
775,Sean Zawadzki,us USA,MF,Columbus Crew,21,2000,3.2,0,0,0,2,3,0,0,9,3,1,0,0,14,3,1,75.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
776,Zeca,br BRA,DF,Houston Dynamo,27,1994,12.6,3,0,0,6,9,1,60,8,15,0,0,0,64,5,11,31.3,Matches
777,Gedion Zelalem,us USA,"MF,FW",NYCFC,25,1997,2.2,1,0,0,2,1,0,0,4,1,0,0,0,17,1,0,100.0,Matches
778,Lucas Zelarayán,am ARM,"MF,FW",Columbus Crew,29,1992,25.7,3,0,0,24,78,3,202,15,16,0,0,0,96,9,18,33.3,Matches
779,Walker Zimmerman,us USA,DF,Nashville SC,28,1993,28.0,7,1,1,29,15,1,5,43,16,0,2,0,139,99,50,66.4,Matches
780,Rida Zouhir,ca CAN,MF,CF Montréal,18,2003,1.4,1,0,0,2,0,0,4,0,0,0,0,0,10,0,1,0.0,Matches
781,Ethan Zubak,us USA,FW,Nashville SC,23,1998,2.3,2,0,0,5,2,1,2,1,2,0,0,0,4,10,20,33.3,Matches
782,Dario Župarić,ba BIH,DF,Portland Timbers,29,1992,24.4,6,0,0,18,19,0,0,22,13,0,0,0,91,44,44,50.0,Matches
783,Graham Zusi,us USA,DF,Sporting KC,35,1986,18.4,1,0,0,17,24,0,59,27,20,0,0,0,127,15,13,53.6,Matches
784,Róbert Þorkelsson,is ISL,"DF,MF",CF Montréal,19,2002,1.9,0,0,0,3,5,0,1,2,4,0,0,0,14,5,2,71.4,Matches
